OrderKey,LineNumber,OrderDate,DeliveryDate,CustomerKey,StoreKey,ProductKey,Quantity,UnitPrice,NetPrice,UnitCost,CurrencyCode,ExchangeRate
184500,3,2025-01-18,2025-01-23,118460,999999,1807,4,28.8,25.632,14.679,AUD,1.53971
184501,0,2025-01-18,2025-01-18,2072243,430,1186,3,946,813.56,435.028,USD,1.00000
184502,0,2025-01-18,2025-01-18,875983,310,1218,1,701.8,624.602,322.729,EUR,0.93440
184700,0,2025-01-20,2025-01-23,825263,999999,1645,5,75.244,66.21472,34.606,EUR,0.93800
184700,1,2025-01-20,2025-01-23,825263,999999,53,1,266.4,237.096,88.263,EUR,0.93800
184700,2,2025-01-20,2025-01-23,825263,999999,1443,3,824.6,799.862,273.21,EUR,0.93800
184800,0,2025-01-21,2025-01-26,303313,999999,1693,8,6.192,5.44896,2.844,CAD,1.38654
184800,1,2025-01-21,2025-01-26,303313,999999,1600,2,75.244,66.21472,34.606,CAD,1.38654
184800,2,2025-01-21,2025-01-26,303313,999999,1269,3,54.956,54.956,28.017,CAD,1.38654
184900,0,2025-01-22,2025-01-22,1574885,620,1677,5,4.491,4.44609,2.286,USD,1.00000
184900,1,2025-01-22,2025-01-22,1574885,620,683,3,193.5,193.5,88.98,USD,1.00000
184901,0,2025-01-22,2025-01-22,1220466,440,2010,7,125.991,120.95136,64.233,USD,1.00000
184901,1,2025-01-22,2025-01-22,1220466,440,2495,1,13.986,13.986,7.126,USD,1.00000
184901,2,2025-01-22,2025-01-22,1220466,440,1589,3,12.987,12.20778,6.617,USD,1.00000
184901,3,2025-01-22,2025-01-22,1220466,440,609,1,208.5,185.565,106.305,USD,1.00000
185000,0,2025-01-23,2025-01-23,1371354,430,596,1,285,250.8,94.425,USD,1.00000
185000,1,2025-01-23,2025-01-23,1371354,430,354,3,574.425,499.74975,292.86,USD,1.00000
185000,2,2025-01-23,2025-01-23,1371354,430,1381,2,32.186,32.186,14.798,USD,1.00000
185000,3,2025-01-23,2025-01-23,1371354,430,1816,4,28.8,28.8,14.679,USD,1.00000
185001,0,2025-01-23,2025-01-23,1931051,570,423,2,898.5,898.5,413.19,USD,1.00000
185001,1,2025-01-23,2025-01-23,1931051,570,1676,9,8.091,7.03917,3.717,USD,1.00000
185100,0,2025-01-24,2025-01-24,572379,240,1665,2,4.491,3.90717,2.286,EUR,0.94868
185100,1,2025-01-24,2025-01-24,572379,240,1643,6,75.244,75.244,34.606,EUR,0.94868
185200,0,2025-01-25,2025-01-25,1910053,660,1662,4,6.291,6.291,3.204,USD,1.00000
185200,1,2025-01-25,2025-01-25,1910053,660,1762,2,28.251,28.251,14.4,USD,1.00000
185200,2,2025-01-25,2025-01-25,1910053,660,2517,5,4.69,4.69,2.394,USD,1.00000
185200,3,2025-01-25,2025-01-25,1910053,660,559,2,376.5,376.5,173.145,USD,1.00000
185201,0,2025-01-25,2025-01-28,790106,999999,103,2,103.5,89.01,47.592,EUR,0.94868
185202,0,2025-01-25,2025-01-25,513300,190,439,2,838.5,746.265,385.59,EUR,0.94868
185400,0,2025-01-27,2025-01-27,1133913,370,1490,2,180.6,180.6,92.078,GBP,0.82704
185400,1,2025-01-27,2025-01-27,1133913,370,1652,4,233.987,233.987,107.601,GBP,0.82704
185400,2,2025-01-27,2025-01-27,1133913,370,874,1,194.925,194.925,64.59,GBP,0.82704
185400,3,2025-01-27,2025-01-27,1133913,370,1310,2,30.8,30.8,15.708,GBP,0.82704
185500,0,2025-01-28,2025-01-28,102323,10,1775,1,38.7,38.7,19.728,AUD,1.57697
185600,0,2025-01-29,2025-02-10,1711052,999999,141,5,284.9905,284.9905,145.293,USD,1.00000
185600,1,2025-01-29,2025-02-10,1711052,999999,1640,7,29.757,26.48373,9.854,USD,1.00000
185600,2,2025-01-29,2025-02-10,1711052,999999,1552,7,557.2,479.192,184.618,USD,1.00000
185601,0,2025-01-29,2025-01-29,1247783,490,1574,5,77.987,70.1883,35.867,USD,1.00000
185601,1,2025-01-29,2025-01-29,1247783,490,54,2,266.4,237.096,88.263,USD,1.00000
185700,0,2025-01-30,2025-01-30,840164,340,1675,4,6.201,5.5809,2.853,EUR,0.94366
185701,0,2025-01-30,2025-01-30,1669867,660,98,1,108,108,49.662,USD,1.00000
185800,0,2025-01-31,2025-02-05,200864,999999,1684,4,15.201,15.201,5.04,CAD,1.36833
185800,1,2025-01-31,2025-02-05,200864,999999,68,1,23.121,20.57769,11.79,CAD,1.36833
185900,0,2025-02-01,2025-02-01,1832064,570,1663,1,6.201,6.201,2.853,USD,1.00000
185901,0,2025-02-01,2025-02-01,196079,50,1525,3,562.8,557.172,186.466,AUD,1.58361
185901,1,2025-02-01,2025-02-01,196079,50,1107,4,393.8,393.8,181.093,AUD,1.58361
185902,0,2025-02-01,2025-02-07,1969961,999999,1469,3,280,246.4,128.758,USD,1.00000
185902,1,2025-02-01,2025-02-07,1969961,999999,1662,2,6.291,6.291,3.204,USD,1.00000
186100,0,2025-02-03,2025-02-09,531971,999999,1340,4,19.866,19.866,10.122,EUR,0.94715
186200,0,2025-02-04,2025-02-04,1520810,480,1485,2,322,296.24,148.078,USD,1.00000
186200,1,2025-02-04,2025-02-04,1520810,480,91,4,134.991,120.14199,44.721,USD,1.00000
186300,0,2025-02-05,2025-02-05,1521061,440,1769,1,30.6,30.6,14.076,USD,1.00000
186300,1,2025-02-05,2025-02-05,1521061,440,1335,2,56.266,56.266,25.872,USD,1.00000
186300,2,2025-02-05,2025-02-05,1521061,440,123,2,265.9905,247.371165,122.322,USD,1.00000
186300,3,2025-02-05,2025-02-05,1521061,440,400,1,1137,989.19,522.87,USD,1.00000
186301,0,2025-02-05,2025-02-05,1990287,610,1489,1,434,390.6,199.584,USD,1.00000
186301,1,2025-02-05,2025-02-05,1990287,610,1659,5,337.987,321.08765,111.982,USD,1.00000
186301,2,2025-02-05,2025-02-05,1990287,610,1122,2,365.2,354.244,167.948,USD,1.00000
186301,3,2025-02-05,2025-02-05,1990287,610,228,5,256.405,225.6364,130.72,USD,1.00000
186400,0,2025-02-06,2025-02-12,1130986,999999,1656,3,207.987,189.26817,95.641,GBP,0.82127
186400,1,2025-02-06,2025-02-12,1130986,999999,441,4,344.85,341.4015,175.815,GBP,0.82127
186401,0,2025-02-06,2025-02-09,1585995,999999,64,1,162.9,143.352,74.916,USD,1.00000
186401,1,2025-02-06,2025-02-09,1585995,999999,105,1,103.5,103.5,47.592,USD,1.00000
186401,2,2025-02-06,2025-02-09,1585995,999999,482,1,268.5,268.5,123.48,USD,1.00000
186500,0,2025-02-07,2025-02-12,170989,999999,443,3,523.5,455.445,240.735,AUD,1.58324
186500,1,2025-02-07,2025-02-12,170989,999999,457,4,329.925,283.7355,168.21,AUD,1.58324
186500,2,2025-02-07,2025-02-12,170989,999999,1660,3,376.987,339.2883,124.904,AUD,1.58324
186500,3,2025-02-07,2025-02-12,170989,999999,454,1,404.85,404.85,206.4,AUD,1.58324
186600,0,2025-02-08,2025-02-08,1545039,590,1373,2,19.866,17.8794,10.122,USD,1.00000
186601,0,2025-02-08,2025-02-08,1483100,620,665,4,153,153,78,USD,1.00000
186602,0,2025-02-08,2025-02-13,432804,999999,323,1,350.55,350.55,161.2055,EUR,0.95021
186602,1,2025-02-08,2025-02-13,432804,999999,1281,5,16.489,16.489,8.404,EUR,0.95021
186602,2,2025-02-08,2025-02-13,432804,999999,91,4,134.991,134.991,44.721,EUR,0.95021
186602,4,2025-02-08,2025-02-13,432804,999999,11,3,53.991,48.05199,27.522,EUR,0.95021
186602,6,2025-02-08,2025-02-13,432804,999999,1697,3,4.851,4.26888,2.475,EUR,0.95021
186800,0,2025-02-10,2025-02-10,304100,80,1430,5,418.6,418.6,192.5,CAD,1.35936
186900,0,2025-02-11,2025-02-11,1417285,560,1773,1,38.7,33.669,19.728,USD,1.00000
186900,1,2025-02-11,2025-02-11,1417285,560,419,3,553.5,498.15,282.195,USD,1.00000
186901,0,2025-02-11,2025-02-13,1858704,999999,1968,2,116.991,116.991,59.643,USD,1.00000
186901,1,2025-02-11,2025-02-13,1858704,999999,1590,1,29.757,29.757,9.854,USD,1.00000
187000,0,2025-02-12,2025-02-12,1486524,480,1480,2,180.6,158.928,92.078,USD,1.00000
187000,1,2025-02-12,2025-02-12,1486524,480,1580,4,284.7,284.7,94.328,USD,1.00000
187000,2,2025-02-12,2025-02-12,1486524,480,454,2,404.85,404.85,206.4,USD,1.00000
187000,3,2025-02-12,2025-02-12,1486524,480,1683,5,4.491,3.90717,2.286,USD,1.00000
187000,4,2025-02-12,2025-02-12,1486524,480,1812,10,28.8,26.208,14.679,USD,1.00000
187000,5,2025-02-12,2025-02-12,1486524,480,1604,1,337.987,290.66882,111.982,USD,1.00000
187000,6,2025-02-12,2025-02-12,1486524,480,1531,5,544.6,473.802,180.432,USD,1.00000
187001,0,2025-02-12,2025-02-12,559895,220,2386,3,359.991,316.79208,165.546,EUR,0.94500
187001,1,2025-02-12,2025-02-12,559895,220,666,4,244.5,244.5,112.44,EUR,0.94500
187002,0,2025-02-12,2025-02-12,1858704,440,2128,3,1485,1470.15,492.012,USD,1.00000
187002,1,2025-02-12,2025-02-12,1858704,440,172,2,160.55,142.8895,53.1905,USD,1.00000
187100,0,2025-02-13,2025-02-13,544400,190,1763,1,89.775,81.69525,41.283,EUR,0.94958
187100,1,2025-02-13,2025-02-13,544400,190,452,2,329.925,310.1295,168.21,EUR,0.94958
187101,0,2025-02-13,2025-02-13,782375,300,1644,1,75.244,75.244,34.606,EUR,0.94958
187101,1,2025-02-13,2025-02-13,782375,300,1129,1,479.82,479.82,158.972,EUR,0.94958
187101,2,2025-02-13,2025-02-13,782375,300,1026,2,217.8,187.308,100.155,EUR,0.94958
187101,3,2025-02-13,2025-02-13,782375,300,477,2,928.5,928.5,307.635,EUR,0.94958
187102,0,2025-02-13,2025-02-13,883519,330,177,1,54.055,50.27115,27.5595,EUR,0.94958
187102,1,2025-02-13,2025-02-13,883519,330,1673,1,4.95,4.95,2.52,EUR,0.94958
187102,2,2025-02-13,2025-02-13,883519,330,1666,1,15.201,13.98492,5.04,EUR,0.94958
187103,0,2025-02-13,2025-02-13,1657456,660,1053,1,646.8,569.184,214.302,USD,1.00000
187200,0,2025-02-14,2025-02-26,1766974,999999,1634,4,12.987,12.987,6.617,USD,1.00000
187200,1,2025-02-14,2025-02-26,1766974,999999,1011,4,216.59,216.59,99.605,USD,1.00000
187201,0,2025-02-14,2025-02-14,1539310,450,473,1,88.5,78.765,45.12,USD,1.00000
187202,0,2025-02-14,2025-02-14,1587188,500,1584,6,12.987,12.72726,6.617,USD,1.00000
187202,1,2025-02-14,2025-02-14,1587188,500,482,5,268.5,230.91,123.48,USD,1.00000
187202,2,2025-02-14,2025-02-14,1587188,500,1052,1,689.7,689.7,228.514,USD,1.00000
187202,3,2025-02-14,2025-02-14,1587188,500,1581,3,284.7,247.689,94.328,USD,1.00000
187300,0,2025-02-15,2025-02-15,1733141,480,1732,2,65.205,65.205,29.988,USD,1.00000
187301,0,2025-02-15,2025-02-15,953997,370,1696,8,15.291,13.30317,5.067,GBP,0.81899
187302,0,2025-02-15,2025-02-15,1498155,500,368,6,1948.5,1948.5,645.57,USD,1.00000
187302,1,2025-02-15,2025-02-15,1498155,500,1683,6,4.491,4.491,2.286,USD,1.00000
187303,0,2025-02-15,2025-02-15,225565,90,443,2,523.5,523.5,240.735,CAD,1.37196
187304,0,2025-02-15,2025-02-17,1528191,999999,2112,1,711.9,711.9,327.375,USD,1.00000
187305,0,2025-02-15,2025-02-15,1455072,500,2490,2,20.986,18.46768,10.696,USD,1.00000
187305,1,2025-02-15,2025-02-15,1455072,500,743,2,19.425,19.425,9.9,USD,1.00000
187500,0,2025-02-17,2025-02-17,77492,10,1704,9,6.291,5.59899,3.204,AUD,1.57515
187600,0,2025-02-18,2025-02-18,1292950,500,1812,2,28.8,27.36,14.679,USD,1.00000
187600,1,2025-02-18,2025-02-18,1292950,500,1619,1,77.987,77.987,35.867,USD,1.00000
187600,2,2025-02-18,2025-02-18,1292950,500,1099,1,393.8,354.42,181.093,USD,1.00000
187601,0,2025-02-18,2025-02-18,579694,210,55,2,266.4,229.104,88.263,EUR,0.95265
187602,0,2025-02-18,2025-02-18,1837640,480,1589,3,12.987,11.55843,6.617,USD,1.00000
187602,1,2025-02-18,2025-02-18,1837640,480,1066,1,343.2,322.608,157.828,USD,1.00000
187602,2,2025-02-18,2025-02-18,1837640,480,89,1,134.991,118.79208,44.721,USD,1.00000
187602,3,2025-02-18,2025-02-18,1837640,480,440,3,329.925,329.925,168.21,USD,1.00000
187602,4,2025-02-18,2025-02-18,1837640,480,1614,2,337.987,294.04869,111.982,USD,1.00000
187603,0,2025-02-18,2025-02-18,1297006,610,1705,1,6.192,6.00624,2.844,USD,1.00000
187603,1,2025-02-18,2025-02-18,1297006,610,1694,2,7.992,6.87312,3.672,USD,1.00000
187700,0,2025-02-19,2025-02-19,777076,290,1692,2,6.291,6.291,3.204,EUR,0.95520
187701,0,2025-02-19,2025-02-19,737759,300,1598,7,75.244,68.47204,34.606,EUR,0.95520
187701,1,2025-02-19,2025-02-19,737759,300,1425,9,740.6,659.134,245.378,EUR,0.95520
187701,2,2025-02-19,2025-02-19,737759,300,1203,2,1078,1034.88,357.159,EUR,0.95520
187702,0,2025-02-19,2025-02-21,1632664,999999,721,1,372,372,123.255,USD,1.00000
187702,1,2025-02-19,2025-02-21,1632664,999999,1213,5,187,164.56,95.337,USD,1.00000
187703,0,2025-02-19,2025-02-19,1575218,490,1660,1,376.987,376.987,124.904,USD,1.00000
187704,0,2025-02-19,2025-02-22,1968251,999999,1824,2,28.8,28.224,14.679,USD,1.00000
187800,0,2025-02-20,2025-02-20,332636,90,1587,1,23.387,23.387,10.751,CAD,1.36135
187800,1,2025-02-20,2025-02-20,332636,90,1540,2,532,532,176.26,CAD,1.36135
187800,2,2025-02-20,2025-02-20,332636,90,1609,1,337.987,300.80843,111.982,CAD,1.36135
187800,3,2025-02-20,2025-02-20,332636,90,457,6,329.925,326.62575,168.21,CAD,1.36135
187800,4,2025-02-20,2025-02-20,332636,90,163,4,1512.59,1331.0792,501.1535,CAD,1.36135
187800,5,2025-02-20,2025-02-20,332636,90,436,3,553.5,553.5,282.195,CAD,1.36135
187801,0,2025-02-20,2025-02-20,482065,220,1651,4,207.987,180.94869,95.641,EUR,0.94967
187802,0,2025-02-20,2025-02-20,1630519,650,1808,1,28.8,25.056,14.679,USD,1.00000
187802,1,2025-02-20,2025-02-20,1630519,650,460,1,449.85,449.85,229.35,USD,1.00000
187803,0,2025-02-20,2025-02-20,557780,210,1673,5,4.95,4.5045,2.52,EUR,0.94967
187804,0,2025-02-20,2025-02-20,1884872,550,1472,8,334.6,294.448,153.874,USD,1.00000
187805,0,2025-02-20,2025-02-20,1392918,490,1323,1,50.386,50.386,23.17,USD,1.00000
187805,1,2025-02-20,2025-02-20,1392918,490,1703,3,4.851,4.26888,2.475,USD,1.00000
187805,2,2025-02-20,2025-02-20,1392918,490,1672,6,15.201,15.201,5.04,USD,1.00000
187900,0,2025-02-21,2025-02-21,1845343,550,1757,7,50.31,44.2728,25.65,USD,1.00000
187901,0,2025-02-21,2025-02-21,842188,340,1621,2,16.887,14.69169,8.606,EUR,0.94393
187901,1,2025-02-21,2025-02-21,842188,340,1622,4,284.7,284.7,94.328,EUR,0.94393
187901,2,2025-02-21,2025-02-21,842188,340,430,8,404.925,404.925,206.445,EUR,0.94393
187901,3,2025-02-21,2025-02-21,842188,340,438,2,1378.5,1199.295,456.72,EUR,0.94393
187902,0,2025-02-21,2025-02-21,1232069,660,426,4,749.85,644.871,382.29,USD,1.00000
187903,0,2025-02-21,2025-02-21,1393376,440,1260,1,40.689,36.21321,20.746,USD,1.00000
187903,1,2025-02-21,2025-02-21,1393376,440,786,3,17.25,17.25,8.79,USD,1.00000
187903,2,2025-02-21,2025-02-21,1393376,440,178,7,62.7,54.549,31.9675,USD,1.00000
188000,0,2025-02-22,2025-02-22,1297361,660,2511,3,5.684,5.17244,2.898,USD,1.00000
188000,1,2025-02-22,2025-02-22,1297361,660,1720,8,63.117,63.117,29.025,USD,1.00000
188001,0,2025-02-22,2025-02-22,2092972,500,126,3,136.23,122.607,69.4545,USD,1.00000
188002,0,2025-02-22,2025-02-22,1714605,500,1625,3,284.7,284.7,94.328,USD,1.00000
188002,1,2025-02-22,2025-02-22,1714605,500,1767,2,30.6,27.234,14.076,USD,1.00000
188002,2,2025-02-22,2025-02-22,1714605,500,517,1,1228.5,1228.5,407.025,USD,1.00000
188002,3,2025-02-22,2025-02-22,1714605,500,1328,1,69.986,61.58768,23.184,USD,1.00000
188003,0,2025-02-22,2025-02-22,1954381,560,1464,1,361.2,350.364,166.11,USD,1.00000
188003,1,2025-02-22,2025-02-22,1954381,560,121,3,113.9905,102.59145,58.1115,USD,1.00000
188004,0,2025-02-22,2025-02-22,2094578,670,956,3,217.8,191.664,100.155,USD,1.00000
188005,0,2025-02-22,2025-02-22,1137452,360,1775,4,38.7,38.7,19.728,GBP,0.81610
188005,1,2025-02-22,2025-02-22,1137452,360,322,1,350.55,319.0005,161.2055,GBP,0.81610
188006,0,2025-02-22,2025-02-22,718710,300,1963,1,2879.991,2505.59217,954.198,EUR,0.94393
188006,1,2025-02-22,2025-02-22,718710,300,1426,1,824.6,717.402,273.21,EUR,0.94393
188200,0,2025-02-24,2025-02-24,1712659,610,142,1,284.9905,284.9905,145.293,USD,1.00000
188200,1,2025-02-24,2025-02-24,1712659,610,1362,1,23.786,23.786,10.934,USD,1.00000
188201,0,2025-02-24,2025-02-27,1583013,999999,1701,1,4.482,4.12344,2.286,USD,1.00000
188201,1,2025-02-24,2025-02-27,1583013,999999,1760,2,85.32,78.4944,39.24,USD,1.00000
188201,2,2025-02-24,2025-02-27,1583013,999999,1658,6,142.987,140.12726,72.904,USD,1.00000
188300,0,2025-02-25,2025-03-03,1932435,999999,694,2,153,136.17,78,USD,1.00000
188300,1,2025-02-25,2025-03-03,1932435,999999,1352,3,32.186,32.186,14.798,USD,1.00000
188301,0,2025-02-25,2025-02-25,209605,80,1394,2,69.986,60.88782,23.184,CAD,1.35298
188301,1,2025-02-25,2025-02-25,209605,80,1291,1,403.205,346.7563,133.595,CAD,1.35298
188302,0,2025-02-25,2025-02-25,1747398,450,1445,1,375.2,375.2,172.536,USD,1.00000
188302,1,2025-02-25,2025-02-25,1747398,450,838,6,23.25,23.25,11.85,USD,1.00000
188400,0,2025-02-26,2025-02-26,1128580,380,129,3,190,169.1,96.8715,GBP,0.82056
188401,0,2025-02-26,2025-03-02,181747,999999,1461,5,431.2,370.832,198.296,AUD,1.55955
188401,1,2025-02-26,2025-03-02,181747,999999,2089,1,231.75,231.75,118.152,AUD,1.55955
188401,2,2025-02-26,2025-03-02,181747,999999,427,4,703.5,640.185,323.52,AUD,1.55955
188402,0,2025-02-26,2025-02-26,516856,260,1557,7,434,381.92,199.584,EUR,0.94295
188402,1,2025-02-26,2025-02-26,516856,260,1736,6,25.2,25.2,12.852,EUR,0.94295
188402,2,2025-02-26,2025-02-26,516856,260,2088,2,457.2,397.764,233.091,EUR,0.94295
188403,0,2025-02-26,2025-02-26,2002989,510,2030,5,85.491,76.08699,43.587,USD,1.00000
188500,0,2025-02-27,2025-02-27,1317615,500,1690,2,15.291,14.22063,5.067,USD,1.00000
188500,1,2025-02-27,2025-02-27,1317615,500,1531,1,544.6,544.6,180.432,USD,1.00000
188500,2,2025-02-27,2025-02-27,1317615,500,1630,2,29.757,25.88859,9.854,USD,1.00000
188501,0,2025-02-27,2025-02-27,1921827,620,2503,3,13.986,12.5874,7.126,USD,1.00000
188501,1,2025-02-27,2025-02-27,1921827,620,1798,2,38.7,38.7,19.728,USD,1.00000
188501,2,2025-02-27,2025-02-27,1921827,620,1675,1,6.201,6.201,2.853,USD,1.00000
188502,0,2025-02-27,2025-02-27,1121060,400,1425,4,740.6,740.6,245.378,GBP,0.81788
188502,1,2025-02-27,2025-02-27,1121060,400,1444,1,322,280.14,148.078,GBP,0.81788
188503,0,2025-02-27,2025-02-27,1919595,550,2501,8,33.208,29.22304,16.926,USD,1.00000
188600,0,2025-02-28,2025-02-28,1567894,470,166,1,113.05,113.05,51.984,USD,1.00000
188601,0,2025-02-28,2025-03-03,1116309,999999,1901,1,251.991,251.991,128.475,GBP,0.81521
188601,1,2025-02-28,2025-03-03,1116309,999999,1060,5,689.7,600.039,228.514,GBP,0.81521
188700,0,2025-03-01,2025-03-01,780114,300,1125,1,479.82,479.82,158.972,EUR,0.93923
188700,1,2025-03-01,2025-03-01,780114,300,1599,1,75.244,66.21472,34.606,EUR,0.93923
188701,0,2025-03-01,2025-03-01,822216,320,597,9,208.5,200.16,106.305,EUR,0.93923
188701,1,2025-03-01,2025-03-01,822216,320,1577,2,284.7,264.771,94.328,EUR,0.93923
188702,0,2025-03-01,2025-03-01,1733827,605,1521,1,434,429.66,199.584,USD,1.00000
188703,0,2025-03-01,2025-03-01,1792198,570,567,8,343.5,302.28,175.125,USD,1.00000
188900,0,2025-03-03,2025-03-08,1465348,999999,1629,2,12.987,11.94804,6.617,USD,1.00000
189000,0,2025-03-04,2025-03-07,1519467,999999,1668,1,6.291,6.291,3.204,USD,1.00000
189100,0,2025-03-05,2025-03-05,474577,230,1488,1,420,378,193.144,EUR,0.93345
189101,0,2025-03-05,2025-03-05,1776666,660,458,5,344.85,317.262,175.815,USD,1.00000
189101,1,2025-03-05,2025-03-05,1776666,660,373,3,489,430.32,249.3,USD,1.00000
189101,2,2025-03-05,2025-03-05,1776666,660,950,3,319,283.91,105.688,USD,1.00000
189101,3,2025-03-05,2025-03-05,1776666,660,48,2,134.955,124.1586,68.805,USD,1.00000
189101,4,2025-03-05,2025-03-05,1776666,660,1550,3,392,364.56,180.264,USD,1.00000
189101,5,2025-03-05,2025-03-05,1776666,660,63,1,162.9,146.61,74.916,USD,1.00000
189101,6,2025-03-05,2025-03-05,1776666,660,72,3,43.155,43.155,19.845,USD,1.00000
189200,0,2025-03-06,2025-03-06,1723194,620,438,8,1378.5,1226.865,456.72,USD,1.00000
189200,1,2025-03-06,2025-03-06,1723194,620,435,2,404.925,352.28475,206.445,USD,1.00000
189200,2,2025-03-06,2025-03-06,1723194,620,130,3,190,190,96.8715,USD,1.00000
189200,3,2025-03-06,2025-03-06,1723194,620,533,6,418.5,418.5,192.45,USD,1.00000
189200,4,2025-03-06,2025-03-06,1723194,620,1481,2,320.6,301.364,147.434,USD,1.00000
189200,5,2025-03-06,2025-03-06,1723194,620,1576,1,16.887,15.02943,8.606,USD,1.00000
189201,0,2025-03-06,2025-03-06,372592,80,98,7,108,108,49.662,CAD,1.35046
189201,1,2025-03-06,2025-03-06,372592,80,454,4,404.85,404.85,206.4,CAD,1.35046
189201,2,2025-03-06,2025-03-06,372592,80,449,4,523.5,523.5,240.735,CAD,1.35046
189300,0,2025-03-07,2025-03-07,2067863,500,1687,1,6.192,5.51088,2.844,USD,1.00000
189400,0,2025-03-08,2025-03-08,1024141,400,1658,3,142.987,142.987,72.904,GBP,0.80576
189400,1,2025-03-08,2025-03-08,1024141,400,881,1,19.5,19.5,9.945,GBP,0.80576
189400,2,2025-03-08,2025-03-08,1024141,400,57,1,140.4,133.38,71.577,GBP,0.80576
189400,3,2025-03-08,2025-03-08,1024141,400,2494,3,4.116,4.116,2.1,GBP,0.80576
189400,4,2025-03-08,2025-03-08,1024141,400,454,7,404.85,404.85,206.4,GBP,0.80576
189400,5,2025-03-08,2025-03-08,1024141,400,1159,6,1672,1672,553.971,GBP,0.80576
189401,0,2025-03-08,2025-03-08,530515,240,82,8,36.495,34.67025,16.785,EUR,0.93826
189401,2,2025-03-08,2025-03-08,530515,240,2112,4,711.9,683.424,327.375,EUR,0.93826
189401,3,2025-03-08,2025-03-08,530515,240,249,2,189.05,172.0355,96.387,EUR,0.93826
189401,4,2025-03-08,2025-03-08,530515,240,342,1,898.5,889.515,413.19,EUR,0.93826
189401,5,2025-03-08,2025-03-08,530515,240,1804,10,28.8,28.8,14.679,EUR,0.93826
189402,0,2025-03-08,2025-03-08,1851394,550,707,6,136.5,136.5,69.585,USD,1.00000
189402,1,2025-03-08,2025-03-08,1851394,550,1531,1,544.6,544.6,180.432,USD,1.00000
189402,2,2025-03-08,2025-03-08,1851394,550,1435,1,410.2,410.2,188.636,USD,1.00000
189600,0,2025-03-10,2025-03-17,2037316,999999,458,9,344.85,341.4015,175.815,USD,1.00000
189600,1,2025-03-10,2025-03-17,2037316,999999,107,3,119.691,105.32808,55.044,USD,1.00000
189700,0,2025-03-11,2025-03-11,1025586,400,1714,1,63.117,55.54296,29.025,GBP,0.80211
189800,0,2025-03-12,2025-03-16,207062,999999,1554,2,417.2,371.308,191.856,CAD,1.35816
189800,1,2025-03-12,2025-03-16,207062,999999,707,1,136.5,121.485,69.585,CAD,1.35816
189801,0,2025-03-12,2025-03-13,335056,999999,1675,8,6.201,5.45688,2.853,CAD,1.35816
189801,1,2025-03-12,2025-03-13,335056,999999,1345,1,30.8,27.104,14.168,CAD,1.35816
189801,2,2025-03-12,2025-03-13,335056,999999,1598,4,75.244,66.21472,34.606,CAD,1.35816
189900,0,2025-03-13,2025-03-13,1326879,670,708,2,117,108.81,59.655,USD,1.00000
189900,1,2025-03-13,2025-03-13,1326879,670,1458,1,280,280,128.758,USD,1.00000
189901,0,2025-03-13,2025-03-13,391352,80,1454,1,278.6,247.954,128.114,CAD,1.35817
189901,1,2025-03-13,2025-03-13,391352,80,452,2,329.925,329.925,168.21,CAD,1.35817
190000,0,2025-03-14,2025-03-14,1606592,530,433,1,1453.5,1453.5,481.575,USD,1.00000
190000,1,2025-03-14,2025-03-14,1606592,530,371,3,898.5,781.695,413.19,USD,1.00000
190000,2,2025-03-14,2025-03-14,1606592,530,432,3,749.85,704.859,382.29,USD,1.00000
190000,3,2025-03-14,2025-03-14,1606592,530,1412,4,404.6,404.6,186.06,USD,1.00000
190000,4,2025-03-14,2025-03-14,1606592,530,3,2,13.068,11.7612,6.66,USD,1.00000
190000,5,2025-03-14,2025-03-14,1606592,530,1460,1,420,361.2,193.144,USD,1.00000
190000,6,2025-03-14,2025-03-14,1606592,530,1595,8,29.757,26.7813,9.854,USD,1.00000
190100,0,2025-03-15,2025-03-15,457786,260,1722,10,50.4,43.848,25.695,EUR,0.93423
190100,1,2025-03-15,2025-03-15,457786,260,1476,1,403.2,374.976,185.416,EUR,0.93423
190101,0,2025-03-15,2025-03-20,1783655,999999,685,4,237,237,108.99,USD,1.00000
190101,1,2025-03-15,2025-03-20,1783655,999999,1436,3,361.2,314.244,166.11,USD,1.00000
190101,2,2025-03-15,2025-03-20,1783655,999999,2044,3,179.991,167.39163,82.773,USD,1.00000
190500,0,2025-03-19,2025-03-19,1392097,610,1708,1,63.117,63.117,29.025,USD,1.00000
190500,1,2025-03-19,2025-03-19,1392097,610,1625,3,284.7,253.383,94.328,USD,1.00000
190500,2,2025-03-19,2025-03-19,1392097,610,136,1,332.4525,292.5582,152.8835,USD,1.00000
190600,0,2025-03-20,2025-03-20,1391833,585,134,5,332.4525,289.233675,152.8835,USD,1.00000
190800,0,2025-03-22,2025-03-22,311676,80,121,1,113.9905,108.290975,58.1115,CAD,1.35153
194100,0,2025-04-24,2025-04-24,333916,74,1596,3,16.458,16.458,7.566,CAD,1.32142
194100,1,2025-04-24,2025-04-24,333916,74,1803,1,28.8,25.056,14.679,CAD,1.32142
194100,2,2025-04-24,2025-04-24,333916,74,431,5,553.5,498.15,282.195,CAD,1.32142
194300,0,2025-04-26,2025-04-26,1601546,670,1572,1,75.387,67.09443,34.671,USD,1.00000
