OrderKey,LineNumber,ProductKey,Quantity,UnitPrice,NetPrice,UnitCost
160702,0,126,1,129.06,129.06,65.799
160703,0,1679,1,4.95,4.257,2.52
160703,1,1692,1,6.291,6.16518,3.204
160900,0,2490,7,23.984,23.984,12.224
160900,1,444,4,1838,1617.44,608.96
160900,2,429,2,1199.8,1079.82,551.74
160900,3,2172,1,364.9,346.655,167.8048
160900,4,1478,3,480,422.4,220.736
160900,5,1232,2,1154.4,1038.96,530.868
160900,6,1512,4,382.4,382.4,175.856
161000,0,1681,3,6.201,5.45688,2.853
161000,1,82,2,33.251,33.251,15.293
161001,0,1603,2,98.991,91.07172,50.472
161100,0,1390,2,62.384,56.76944,28.688
161100,1,947,1,214.5,193.05,98.644
161100,2,1577,4,197.1,197.1,65.304
161100,3,1822,2,28.8,28.8,14.679
161101,0,1186,1,1118,1118,514.124
161101,1,1495,6,368,323.84,169.232
161102,0,2489,6,23.984,23.984,12.224
161102,1,97,5,55.268,55.268,28.1752
161102,2,1646,2,143.991,133.91163,66.213
161102,3,1,3,10.6518,9.58662,5.4284
161200,0,421,2,938,938,431.36
161200,1,1208,1,1157,1157,532.064
161201,0,3,4,11.9064,11.9064,6.068
161201,2,1278,1,19.487,16.95369,9.932
161201,3,1,1,10.6518,10.332246,5.4284
161202,0,965,2,365.3,328.77,186.238
161300,0,454,1,539.8,539.8,275.2
161300,1,427,3,938,825.44,431.36
161300,2,741,3,458,403.04,151.74
161300,3,447,7,459.8,459.8,234.42
161300,4,1575,7,54.891,54.891,25.245
161301,0,1812,1,28.8,26.208,14.679
161400,0,1816,3,28.8,25.056,14.679
161401,0,2504,1,15.984,15.984,8.144
161402,0,1288,3,101.387,90.23443,51.688
161403,0,1696,2,15.291,13.7619,5.067
161403,1,2005,2,81.9918,81.9918,41.8036
161600,0,1617,1,52.191,46.44999,24.003
161600,1,1696,4,15.291,15.291,5.067
161600,2,53,2,242.72,242.72,80.4174
161700,0,2488,5,23.984,23.984,12.224
161700,1,1422,4,481.6,481.6,221.472
161701,0,1595,2,20.601,18.12888,6.822
161701,1,1198,8,534.3,464.841,272.402
161800,0,1678,3,15.201,15.201,5.04
161801,0,707,6,182,163.8,92.78
161801,1,1562,1,380.8,357.952,175.12
161801,2,63,1,148.42,148.42,68.2568
161801,3,2509,1,6.496,5.58656,3.312
161801,4,97,5,55.268,48.63584,28.1752
161801,5,448,4,539.8,496.616,275.2
161801,6,1489,8,496,441.44,228.096
161802,0,1187,3,1105,1027.65,508.144
161900,0,1428,3,428.8,368.768,197.184
161901,0,1454,3,318.4,318.4,146.416
161902,0,1454,7,318.4,286.56,146.416
161902,1,368,1,2598,2494.08,860.76
161902,2,74,1,31.119,27.69591,14.309
162000,0,1666,1,15.201,13.6809,5.04
162000,1,2498,3,37.952,36.0544,19.344
162000,2,441,7,459.8,459.8,234.42
162000,3,108,1,109.0518,94.875066,50.1512
162001,0,1297,2,32.5,31.2,14.95
162001,1,1601,1,143.991,143.991,66.213
162001,2,370,4,765.9,681.651,390.48
162001,3,70,2,39.319,39.319,18.081
162001,4,638,1,998,868.26,508.8
162100,0,1438,4,464,454.72,213.376
162100,1,1574,1,53.991,47.51208,24.831
162101,0,331,5,179.1,179.1,91.314
162102,0,1472,3,382.4,382.4,175.856
162103,0,1231,1,1950,1950,646.074
162103,1,1602,1,161.991,147.41181,74.493
162103,2,1423,4,302.4,269.136,139.056
162103,3,29,2,209.1,186.099,69.2818
162103,4,1588,4,12.501,11.00088,5.751
162300,0,1591,9,11.394,9.91278,5.238
162300,1,1683,4,4.491,4.491,2.286
162300,2,1744,1,25.2,23.436,12.852
162300,3,957,2,300.3,273.273,99.489
162300,4,449,3,698,698,320.98
162300,5,190,1,51.21,50.6979,26.109
162400,0,255,7,800.1,800.1,265.086
162400,1,1956,3,106.5918,106.5918,54.3414
162400,2,1692,1,6.291,6.291,3.204
162401,0,1471,1,366.4,315.104,168.496
162500,0,2517,4,5.36,4.9312,2.736
162501,0,1622,3,197.1,173.448,65.304
162502,0,66,6,21.0658,18.748562,10.742
162600,0,92,2,122.9918,105.772948,40.7458
162601,0,1664,2,8.091,8.091,3.717
162601,1,2497,3,15.984,15.984,8.144
162601,2,1380,2,33.6,31.92,15.456
162602,0,452,2,439.9,387.112,224.28
162602,1,1640,2,20.601,20.601,6.822
162700,0,1381,1,36.784,36.784,16.912
162701,0,47,3,122.959,109.43351,62.689
162701,1,1362,3,27.184,27.184,12.496
162701,2,1579,1,197.1,197.1,65.304
162701,3,1690,3,15.291,14.06772,5.067
162800,0,409,6,652,652,332.4
162800,1,96,5,55.268,55.268,28.1752
162801,0,709,5,232,232,106.68
162801,1,1603,1,98.991,92.06163,50.472
162801,2,2064,5,114.7918,114.7918,58.5234
162802,0,2273,1,188.5918,165.960784,86.7232
162803,0,983,6,255.97,225.2536,117.715
162803,1,1614,1,233.991,217.61163,77.526
162803,2,451,1,1118,1118,514.12
163000,0,1698,2,6.291,6.03936,3.204
163000,1,977,6,348.4,313.56,115.427
163100,0,170,1,98.1,98.1,45.117
163100,1,1615,1,260.991,260.991,86.472
163100,2,1272,1,9.035,7.9508,4.602
163100,3,1740,2,25.2,23.184,12.852
163101,0,1699,6,6.192,6.192,2.844
163200,0,1571,1,51.291,51.291,23.589
163200,1,994,3,239.85,213.4665,110.292
163200,2,428,1,1938,1705.44,642.1
163201,0,114,1,204.9918,178.342866,67.9206
163201,1,1615,2,260.991,260.991,86.472
163201,2,1621,4,11.691,10.63881,5.958
163202,0,1626,1,197.1,197.1,65.304
163300,0,284,3,440.1,387.288,202.383
163300,1,1513,4,430.4,374.448,197.92
163300,2,702,3,158,146.94,80.56
163301,0,2027,1,147.5918,147.5918,67.8714
163301,1,432,2,999.8,999.8,509.72
163301,2,1583,8,12.501,12.00096,5.751
163302,0,1810,5,28.8,27.072,14.679
163302,1,1439,3,481.6,467.152,221.472
163302,2,2512,2,207.984,193.42512,68.912
163400,0,1741,2,25.2,23.184,12.852
163401,0,2511,4,6.496,6.496,3.312
163401,1,1670,8,8.091,8.01009,3.717
163401,2,1697,2,4.851,4.31739,2.475
163401,3,492,2,1358,1181.46,449.94
163500,0,445,6,1118,961.48,514.12
163501,0,1745,6,98.1,86.328,32.499
163502,0,833,1,35.8,32.578,18.26
163503,0,439,8,1118,1118,514.12
163503,1,108,2,109.0518,109.0518,50.1512
163503,2,1731,6,65.205,65.205,29.988
163503,3,172,1,152.1,142.974,50.391
163700,0,1540,1,608,608,201.44
163700,1,1652,1,161.991,161.991,74.493
163800,0,1740,4,25.2,25.2,12.852
163800,1,916,1,358,358,118.62
163801,0,1606,6,143.991,132.47172,66.213
163801,1,1683,2,4.491,4.491,2.286
163801,2,182,3,107.1,99.603,49.248
163801,3,131,1,180,158.4,91.773
163801,4,1470,2,206.4,200.208,105.232
163900,0,169,1,107.1,100.674,49.248
163900,1,1194,2,822.9,707.694,378.417
163901,0,452,1,439.9,395.91,224.28
163901,1,1274,2,67.769,60.9921,34.554
163902,0,1431,5,409.6,360.448,188.368
163902,1,93,1,55.268,49.7412,28.1752
163902,2,94,1,55.268,50.29388,28.1752
164000,0,1767,4,30.6,30.6,14.076
164000,1,1601,1,143.991,126.71208,66.213
164000,2,1598,3,52.092,52.092,23.958
164000,3,523,1,278,278,141.74
164001,0,1786,2,38.7,33.282,19.728
164002,0,1169,1,735.8,640.146,338.364
164100,0,279,2,269.1,269.1,137.196
164101,0,1823,7,28.8,25.632,14.679
164101,1,175,6,105.21,105.21,48.384
164101,2,1573,4,53.091,53.091,24.417
164200,0,1735,1,25.2,22.176,12.852
164200,1,60,2,127.92,113.8488,65.2146
164200,2,1323,6,57.584,51.24976,26.48
164201,0,1639,3,8.991,7.73226,4.581
164201,1,1695,8,4.482,4.482,2.286
164202,0,1714,7,63.117,54.91179,29.025
164202,1,1679,3,4.95,4.95,2.52
164202,2,445,3,1118,995.02,514.12
164202,3,62,2,148.42,139.5148,68.2568
164202,4,1283,7,32.487,27.93882,16.562
164202,5,1690,6,15.291,15.291,5.067
164203,0,1729,4,69.912,69.912,32.148
164203,1,460,1,599.8,599.8,305.8
164203,2,1580,3,197.1,179.361,65.304
164400,0,884,2,300,300,99.4
164400,1,443,3,698,698,320.98
164500,0,133,2,314.955,314.955,144.837
164501,0,2006,2,77.8918,77.8918,39.7126
164501,1,428,2,1938,1938,642.1
164501,2,1700,2,7.992,7.992,3.672
164600,0,1508,3,480,422.4,220.736
164601,0,579,7,458,458,233.5
164601,1,1559,1,478.4,435.344,220
164601,2,1640,7,20.601,20.601,6.822
164602,0,1978,1,245.9918,245.9918,125.4108
164602,1,458,5,459.8,459.8,234.42
164602,2,1683,9,4.491,4.491,2.286
164602,3,2418,4,60.6718,53.997902,27.9046
164700,0,101,2,98.4,85.608,45.2476
164700,1,1821,1,28.8,28.8,14.679
164701,0,2085,4,1209.5,1100.645,400.734
164701,1,1370,1,75.904,65.27744,34.912
164702,0,465,1,518,518,238.22
164800,0,1761,3,66.051,61.42743,30.375
164800,1,2078,1,77.8918,77.8918,39.7126
164801,0,1732,10,65.205,65.205,29.988
164801,1,459,1,539.8,534.402,275.2
164801,2,1572,7,52.191,50.62527,24.003
164900,0,274,2,359.1,359.1,165.141
164900,1,2506,4,7.584,6.8256,3.872
164900,2,451,4,1118,1062.1,514.12
164900,3,1539,6,496,436.48,228.096
164901,0,1576,4,11.691,11.691,5.958
164901,1,1680,2,6.291,5.72481,3.204
164901,2,1777,1,38.7,38.7,19.728
164901,3,1597,1,52.092,48.44556,23.958
164902,0,425,2,738,678.96,376.26
164902,1,1682,1,8.091,8.091,3.717
164903,0,684,1,320,320,147.16
164903,1,1580,4,197.1,197.1,65.304
165100,0,143,6,269.991,237.59208,137.646
165100,1,749,9,33,30.69,15.18
165100,2,1687,1,6.192,5.38704,2.844
165200,0,862,3,59.9,52.712,27.54
165200,1,1779,7,38.7,38.7,19.728
165201,0,235,3,719.1,711.909,238.248
165201,1,1061,1,764.4,680.316,253.266
165201,2,1422,1,481.6,418.992,221.472
165201,3,1492,2,382.4,336.512,175.856
165300,0,130,2,180,178.2,91.773
165300,1,1609,1,233.991,233.991,77.526
165300,2,1601,2,143.991,139.67127,66.213
165301,0,1228,2,2106,2063.88,697.762
165302,0,1767,7,30.6,26.622,14.076
165400,0,1691,1,4.851,4.851,2.475
165401,0,1111,4,426.4,396.552,196.092
165401,1,350,5,798,686.28,406.84
165402,0,688,1,236,236,108.52
165402,1,303,1,782.1,719.532,259.128
165402,2,1664,3,8.091,7.20099,3.717
165402,3,198,2,539.1,539.1,247.914
165402,4,421,2,938,938,431.36
165402,5,459,6,539.8,464.228,275.2
165402,6,368,2,2598,2338.2,860.76
165500,0,114,7,204.9918,204.9918,67.9206
165500,1,1703,2,4.851,4.851,2.475
165501,0,441,8,459.8,459.8,234.42
165501,1,2497,4,15.984,15.984,8.144
165600,0,1796,3,38.7,35.217,19.728
165600,1,1688,3,7.992,7.83216,3.672
165600,2,1726,1,50.4,50.4,25.695
165601,0,1625,1,197.1,173.448,65.304
165601,1,482,2,358,318.62,164.64
165602,0,1673,1,4.95,4.554,2.52
165602,1,357,1,660,567.6,336.48
165603,0,447,7,459.8,459.8,234.42
165800,0,112,2,204.9918,198.842046,67.9206
165900,0,23,4,109.88,109.88,50.5284
165901,0,1429,1,462.4,462.4,212.64
165901,1,2497,2,15.984,15.984,8.144
166000,0,1701,2,4.482,3.94416,2.286
166000,1,486,3,138,138,70.36
166000,2,68,1,21.0658,21.0658,10.742
166000,3,1654,2,233.991,217.61163,77.526
166001,0,1779,1,38.7,38.7,19.728
166001,1,1463,4,468.8,450.048,215.584
166001,2,364,3,765.9,765.9,390.48
166002,0,1299,1,32.5,32.5,14.95
166002,1,750,2,19,19,8.74
166100,0,50,1,163.959,147.5631,75.399
166101,0,1678,7,15.201,13.07286,5.04
166101,1,1487,1,427.2,371.664,196.448
166102,0,1596,2,11.394,9.91278,5.238
166200,0,1822,2,28.8,25.632,14.679
166200,1,1231,1,1950,1950,646.074
166201,0,117,4,152.991,152.991,78.003
166300,0,115,4,204.9918,204.9918,67.9206
166301,0,529,1,1738,1564.2,575.84
166301,1,110,2,109.0518,104.689728,50.1512
166301,2,1680,10,6.291,5.59899,3.204
166302,0,1573,7,53.091,53.091,24.417
166600,0,1641,3,11.394,11.394,5.238
166600,1,1539,2,496,496,228.096
166600,2,1634,2,8.991,7.91208,4.581
166600,3,1673,10,4.95,4.455,2.52
166700,0,21,3,109.88,109.88,50.5284
166700,2,448,4,539.8,539.8,275.2
166700,3,2489,2,23.984,23.02464,12.224
166700,4,697,5,294,252.84,135.2
166700,5,1833,1,1630.98,1435.2624,750.0294
166800,0,455,6,1838,1599.06,608.96
166800,1,1658,4,98.991,98.991,50.472
166800,2,347,2,1172,1078.24,538.96
166800,3,55,6,242.72,220.8752,80.4174
167000,0,1686,6,6.291,5.6619,3.204
167400,0,1711,5,63.117,55.54296,29.025
167500,0,1776,4,38.7,36.378,19.728
167700,0,1836,1,819.18,761.8374,417.6424
167701,0,1690,3,15.291,14.67936,5.067
167701,1,2489,2,23.984,21.10592,12.224
167701,2,1251,2,77.987,70.96817,39.754
168000,0,1593,1,12.501,11.75094,5.751
168000,1,1925,1,229.5918,206.63262,117.055
168000,2,1697,7,4.851,4.851,2.475
168100,0,97,8,55.268,55.268,28.1752
168101,0,361,2,778,676.86,396.64
168200,0,1660,4,260.991,260.991,86.472
168200,1,1694,2,7.992,7.43256,3.672
168200,2,1622,1,197.1,181.332,65.304
168201,0,1477,1,427.2,401.568,196.448
168201,1,420,3,999.8,999.8,509.72
168201,2,1526,2,380.8,380.8,175.12
168202,0,1859,5,1491.498,1491.498,685.889
168300,0,17,2,90.159,79.33992,41.4592
168301,0,114,4,204.9918,178.342866,67.9206
168301,1,1790,3,38.7,33.669,19.728
168301,2,435,3,539.9,475.112,275.26
168400,0,1636,1,11.394,10.36854,5.238
168400,1,1328,3,79.984,79.984,26.496
168401,0,437,1,999.8,909.818,509.72
168401,1,1474,3,332.8,296.192,153.04
168401,2,116,2,152.991,152.991,78.003
168401,3,1579,2,197.1,197.1,65.304
168401,4,994,2,239.85,208.6695,110.292
168401,5,1450,1,492.8,438.592,226.624
168402,0,1101,4,738.4,738.4,244.647
168403,0,54,2,242.72,211.1664,80.4174
168600,0,1690,1,15.291,15.291,5.067
168600,1,453,1,459.8,459.8,234.42
168700,0,1605,8,260.991,227.06217,86.472
168701,0,1799,2,23.4,23.4,11.934
168800,0,1581,4,197.1,177.39,65.304
168800,1,761,1,33.8,33.8,17.24
168801,0,1753,6,80.1,80.1,36.837
168801,1,1211,2,1105,994.5,508.144
168802,0,457,7,439.9,439.9,224.28
168900,0,94,6,55.268,51.39924,28.1752
168900,1,1217,2,722.8,621.608,332.384
168900,2,419,1,738,664.2,376.26
168900,3,1204,1,2080,1955.2,689.143
168901,0,2100,1,1209.5,1076.455,400.734
168901,1,2512,2,207.984,207.984,68.912
168901,2,1442,1,846.4,761.76,280.432
168901,3,1664,1,8.091,7.20099,3.717
168902,0,1479,4,496,471.2,228.096
168902,1,2109,3,211.15,211.15,107.6496
168902,2,1515,9,368,349.6,169.232
168902,3,1603,4,98.991,85.13226,50.472
168902,4,452,1,439.9,404.708,224.28
168902,5,2121,1,106.518,97.99656,54.3086
169000,0,431,6,738,671.58,376.26
169001,0,954,1,242.97,211.3839,111.735
169100,0,14,2,63.6976,63.6976,29.2904
169100,2,432,1,999.8,999.8,509.72
169101,0,1790,2,38.7,34.056,19.728
169101,1,1624,9,197.1,177.39,65.304
169101,2,77,5,31.119,28.31829,14.309
169101,3,1513,1,430.4,430.4,197.92
169102,0,2501,6,37.952,37.952,19.344
169103,0,428,1,1938,1724.82,642.1
169103,1,1598,1,52.092,52.092,23.958
169103,2,1298,2,32.5,32.5,14.95
169300,0,46,5,122.959,110.6631,62.689
169300,1,87,1,81.9918,81.9918,37.7036
169300,2,1780,1,38.7,38.7,19.728
169400,0,1608,3,98.991,98.00109,50.472
169401,0,1095,2,465.4,465.4,214.019
169500,0,1740,1,25.2,24.192,12.852
169501,0,1674,2,6.291,6.291,3.204
169501,1,1697,7,4.851,4.851,2.475
169600,0,1584,1,8.991,7.73226,4.581
169600,1,2037,1,546.0708,540.610092,180.9248
169600,2,460,1,599.8,515.828,305.8
169600,3,1426,1,942.4,942.4,312.24
169600,4,1485,4,368,327.52,169.232
169600,5,1263,1,90.987,81.8883,46.384
169601,0,161,1,1432.98,1432.98,474.777
169601,1,1108,3,817.7,817.7,270.92
169602,0,1672,1,15.201,15.201,5.04
169700,0,1797,5,38.7,33.669,19.728
169700,1,623,8,4998,4598.16,1655.94
169700,2,426,1,999.8,919.816,509.72
169701,0,5,6,17.6874,16.095534,9.02
169701,2,448,1,539.8,469.626,275.2
169701,3,2506,7,7.584,7.584,3.872
169701,4,723,2,204,179.52,104
169701,5,486,6,138,138,70.36
169800,0,1651,2,143.991,132.47172,66.213
169800,1,1703,2,4.851,4.851,2.475
169800,2,1639,1,8.991,8.45154,4.581
169800,3,691,2,472,405.92,156.38
169801,0,2493,2,39.984,37.18512,20.384
169801,1,2489,1,23.984,21.5856,12.224
169802,0,111,2,204.9918,204.9918,67.9206
169803,0,1825,4,28.8,25.632,14.679
169803,1,1595,6,20.601,20.601,6.822
169803,2,1757,1,50.31,45.279,25.65
170000,0,1579,6,197.1,185.274,65.304
170100,0,65,4,148.42,130.6096,68.2568
170101,0,1631,1,11.394,10.14066,5.238
170101,1,1500,3,206.4,179.568,105.232
170200,0,1603,2,98.991,89.0919,50.472
170200,1,448,6,539.8,469.626,275.2
170200,2,81,5,33.251,31.58845,15.293
170201,0,307,1,332.1,285.606,152.721
170300,0,102,1,94.3,90.528,43.3616
170301,0,1294,1,773.5,696.15,256.282
170301,1,173,1,80.91,75.2463,41.247
170301,2,501,10,118,106.2,60.16
170302,0,1778,1,38.7,38.7,19.728
170302,1,1648,1,98.991,91.07172,50.472
170302,2,1714,2,63.117,63.117,29.025
170302,3,102,1,94.3,82.041,43.3616
170400,0,1580,7,197.1,197.1,65.304
170400,1,1582,1,16.191,14.40999,7.443
170401,0,2173,3,133.66,120.294,68.142
170500,0,89,3,122.9918,105.772948,40.7458
170500,1,101,1,98.4,85.608,45.2476
170500,2,1669,2,6.201,6.201,2.853
170500,3,642,2,318,318,146.24
170500,4,1667,2,4.95,4.95,2.52
170500,5,422,1,1938,1666.68,642.1
170500,6,1467,3,481.6,423.808,221.472
170501,0,1419,2,412.8,359.136,189.84
170502,0,1788,1,38.7,34.443,19.728
170502,1,532,7,518,455.84,238.22
170503,0,601,3,1398,1216.26,642.88
170503,1,1364,1,43.184,41.0248,19.856
170503,2,460,5,599.8,521.826,305.8
170503,3,445,1,1118,1118,514.12
170503,4,612,6,4998,4648.14,1655.94
170503,5,444,2,1838,1635.82,608.96
170700,0,10,1,49.1918,45.256456,25.0756
170700,2,61,1,148.42,139.5148,68.2568
170700,3,1147,2,851.5,851.5,391.573
170800,0,1431,3,409.6,356.352,188.368
170800,1,1640,5,20.601,18.5409,6.822
170801,0,1649,5,233.991,233.991,77.526
170801,1,1482,2,382.4,347.984,175.856
170801,2,1616,3,51.291,45.64899,23.589
170801,3,1418,4,468.8,431.296,215.584
170900,0,64,3,148.42,148.42,68.2568
170900,1,58,1,127.92,112.5696,65.2146
170900,2,1709,4,63.117,63.117,29.025
170901,0,2100,1,1209.5,1052.265,400.734
170901,1,2164,2,1353,1353,448.2776
170901,2,992,1,377,327.99,124.904
170901,3,435,4,539.9,539.9,275.26
171000,0,1599,2,52.092,45.32004,23.958
171001,0,1756,1,58.41,58.41,29.781
171001,1,1598,2,52.092,50.52924,23.958
171001,2,1760,2,85.32,85.32,39.24
171001,3,2137,4,133.66,117.6208,68.142
171002,0,348,3,1516,1318.92,697.16
171002,1,524,2,358,311.46,164.64
171002,2,829,3,79.8,71.82,26.44
171002,3,74,8,31.119,29.56305,14.309
171100,0,100,1,98.4,88.56,45.2476
171100,1,373,4,652,586.8,332.4
171100,2,1470,3,206.4,206.4,105.232
171101,0,614,1,1998,1878.12,918.8
171200,0,1575,5,54.891,52.14645,25.245
171201,0,1416,7,492.8,453.376,226.624
171202,0,114,1,204.9918,204.9918,67.9206
171202,1,2489,1,23.984,20.86608,12.224
171202,2,2507,3,7.584,6.67392,3.872
171202,3,74,4,31.119,31.119,14.309
171202,4,1651,2,143.991,126.71208,66.213
171202,5,450,1,1838,1838,608.96
171202,6,1778,2,38.7,34.056,19.728
171203,0,1672,7,15.201,13.22487,5.04
171400,0,1409,2,942.4,838.736,312.24
171400,1,2082,2,114.7918,98.720948,58.5234
171400,2,135,7,314.955,296.0577,144.837
171400,3,103,8,94.3,86.756,43.3616
171500,0,1425,6,846.4,736.368,280.432
171501,0,73,2,39.319,35.78029,18.081
171501,1,1451,4,428.8,428.8,197.184
171501,2,734,2,298,298,137.04
171600,0,1618,4,53.091,48.31281,24.417
171600,1,1523,3,478.4,420.992,220
171600,2,1017,3,214.5,186.615,98.644
171600,3,427,8,938,891.1,431.36
171600,4,358,1,652,652,332.4
171601,0,69,8,21.0658,19.169878,10.742
171601,2,49,4,163.959,163.959,75.399
171601,3,1523,1,478.4,444.912,220
171700,0,840,2,79.8,73.416,36.7
171701,0,2125,2,133.66,122.9672,68.142
171702,0,431,3,738,738,376.26
171702,1,68,4,21.0658,18.95922,10.742
171800,0,2068,7,163.9918,144.312784,75.4154
171801,0,1611,1,143.991,143.991,66.213
171801,1,1811,5,28.8,26.496,14.679
171900,0,1654,7,233.991,233.991,77.526
171900,1,1577,3,197.1,197.1,65.304
171901,0,1321,7,46.384,41.7456,21.328
171901,1,738,2,456,456,151.08
171902,0,1511,3,366.4,366.4,168.496
171903,0,1001,3,260,226.2,86.138
171903,1,2002,5,163.9918,155.79221,75.4154
171903,2,2452,1,24.5918,22.624456,12.5378
172100,0,2143,2,133.66,124.3038,68.142
172200,0,971,1,300.3,261.261,99.489
172200,1,1077,2,738.4,738.4,244.647
172200,2,83,1,81.9918,81.9918,37.7036
172200,3,1562,4,380.8,380.8,175.12
172201,0,733,3,316,297.04,145.32
172300,0,2418,7,60.6718,60.6718,27.9046
172301,0,1608,3,98.991,86.12217,50.472
172301,1,1685,1,4.851,4.22037,2.475
172400,0,2104,6,211.15,211.15,107.6496
172400,1,144,1,269.991,240.29199,137.646
172400,2,715,6,298,271.18,137.04
172401,0,957,8,300.3,279.279,99.489
172402,0,56,9,242.72,242.72,80.4174
172402,1,1602,7,161.991,142.55208,74.493
172402,2,115,2,204.9918,182.442702,67.9206
172500,0,2069,2,147.5918,134.308538,67.8714
172500,1,107,1,109.0518,99.237138,50.1512
172500,2,454,1,539.8,480.422,275.2
172500,3,449,1,698,621.22,320.98
172500,4,1606,2,143.991,143.991,66.213
172500,5,1602,4,161.991,140.93217,74.493
172600,0,2059,1,81.9918,75.432456,41.8036
172601,0,877,1,259.9,259.9,86.12
172601,1,62,2,148.42,132.0938,68.2568
172601,2,1622,4,197.1,195.129,65.304
172601,3,1623,6,197.1,181.332,65.304
172601,4,1490,1,206.4,204.336,105.232
172601,5,1665,1,4.491,4.491,2.286
172601,6,1454,1,318.4,286.56,146.416
172602,0,1357,2,62.384,56.1456,28.688
172603,0,1670,4,8.091,7.20099,3.717
172603,1,1815,3,28.8,28.8,14.679
172800,0,1623,8,197.1,197.1,65.304
172800,1,69,6,21.0658,21.0658,10.742
172800,2,453,1,459.8,459.8,234.42
172900,0,2139,2,106.518,94.80102,54.3086
172900,1,1533,4,478.4,478.4,220
172900,2,1455,2,464,464,213.376
173000,0,1676,2,8.091,7.20099,3.717
173000,1,1668,3,6.291,6.291,3.204
173001,0,1000,6,167.7,167.7,77.116
173001,1,443,7,698,607.26,320.98
173100,0,2414,5,30.2006,30.2006,15.3996
173100,1,463,8,1238,1238,410.18
173100,2,93,3,55.268,50.84656,28.1752
173101,0,1641,4,11.394,10.8243,5.238
173102,0,450,6,1838,1617.44,608.96
173102,1,442,4,539.8,475.024,275.2
173200,0,1609,3,233.991,233.991,77.526
173300,0,2064,1,114.7918,101.016784,58.5234
173300,1,1609,1,233.991,201.23226,77.526
173301,0,1383,5,20.784,18.08208,10.592
173301,1,442,4,539.8,539.8,275.2
173301,2,1079,5,465.4,409.552,214.019
173301,3,1536,10,476.8,414.816,219.264
173301,4,1615,5,260.991,224.45226,86.472
173302,0,1419,1,412.8,412.8,189.84
173302,1,1425,2,846.4,753.296,280.432
173302,2,691,4,472,415.36,156.38
173303,0,383,8,1198,1054.24,550.92
173500,0,2101,4,719.55,705.159,330.8946
173500,1,1553,2,428.8,377.344,197.184
173600,0,1614,1,233.991,210.5919,77.526
173600,1,419,1,738,738,376.26
173600,2,1600,5,52.092,47.40372,23.958
173700,0,460,2,599.8,533.822,305.8
173700,1,604,4,998,908.18,508.8
173700,2,1410,5,368,342.24,169.232
173701,0,1629,1,8.991,8.45154,4.581
173701,1,2475,8,24.5918,23.608128,12.5378
173701,2,10,3,49.1918,49.1918,25.0756
173800,0,1628,8,12.501,11.12589,5.751
173800,1,162,2,1432.98,1432.98,474.777
173800,2,480,3,558,558,256.6
173801,0,782,5,25.9,23.569,13.2
173801,1,2515,2,5.36,4.7704,2.736
173801,2,1638,1,12.501,11.62593,5.751
173801,3,1657,3,161.991,149.03172,74.493
173802,0,1696,2,15.291,14.98518,5.067
173802,1,1462,2,428.8,428.8,197.184
173802,2,431,1,738,649.44,376.26
173802,3,638,2,998,938.12,508.8
173802,4,1073,2,764.4,703.248,253.266
173802,5,1522,2,608,528.96,201.44
173802,6,1605,7,260.991,245.33154,86.472
173900,0,93,4,55.268,49.18852,28.1752
173900,1,1469,3,320,288,147.152
173900,2,1155,1,1274,1184.82,422.097
173900,3,988,2,192.4,171.236,88.478
173900,4,1660,7,260.991,260.991,86.472
173900,5,138,5,449.991,449.991,206.937
173900,6,1665,3,4.491,4.491,2.286
174000,0,430,2,539.9,539.9,275.26
174001,0,1498,3,480,436.8,220.736
174002,0,457,3,439.9,378.314,224.28
174002,1,1981,5,737.18,737.18,339.0044
174002,2,1224,3,1339,1191.71,443.638
174002,3,497,7,198,174.24,100.94
174002,4,507,7,518,476.56,238.22
174003,0,1664,7,8.091,7.68645,3.717
174003,1,1087,5,465.4,418.86,214.019
174003,2,1488,1,480,446.4,220.736
174003,3,2492,2,39.984,36.38544,20.384
174003,4,1546,4,483.2,425.216,160.096
174200,0,1581,7,197.1,171.477,65.304
174200,1,1117,5,567.06,504.6834,187.876
174300,0,1690,3,15.291,14.67936,5.067
174400,0,1647,2,161.991,155.51136,74.493
174400,1,1996,1,163.9918,149.232538,75.4154
174401,0,336,3,629.1,578.772,289.296
174401,1,1433,1,492.8,492.8,226.624
174401,2,138,6,449.991,404.9919,206.937
174401,3,61,8,148.42,148.42,68.2568
174401,4,1004,3,244.4,215.072,112.385
174401,5,1706,3,7.992,7.91208,3.672
174500,0,731,6,258,232.2,118.64
174501,0,385,2,652,652,332.4
174502,0,428,3,1938,1705.44,642.1
174600,0,1555,1,588.8,547.584,195.088
174600,1,1744,2,25.2,25.2,12.852
174600,2,1448,1,409.6,409.6,188.368
174700,0,912,8,191.8,168.784,88.2
174700,1,1280,2,19.487,19.487,9.932
174700,2,765,2,59.9,53.91,30.54
174700,3,424,1,539.9,539.9,275.26
174700,4,64,7,148.42,148.42,68.2568
174701,0,1541,1,478.4,420.992,220
174702,0,1643,3,52.092,47.92464,23.958
174702,1,1795,2,38.7,38.313,19.728
174703,0,951,1,365.3,321.464,186.238
174703,1,1510,1,206.4,204.336,105.232
174703,2,697,1,294,276.36,135.2
174703,3,698,4,376,342.16,172.9
174703,4,77,1,31.119,31.119,14.309
